CODIGO_CARRERA,UNI_CODIGO,NOMBRE_CARRERA,NOMBRE_UNIVERSIDAD,REGION_CASA_MATRIZ,%_NOTAS,%_Ranking,%_LENG,%_MATE1,%_MATE2,%_HYCS,%_CIEN,EXIGE_MATE2,PROM_MINIMO_LENMAT,PONDERADO_MINIMO,VACANTES_1SEM,SC_1S,VACANTES_2SEM,SC_2S,RESTRINGE_SEXO,PRUEBA_ESPECIAL,TIPO_PE,PONDERACION_PE,PO_ALTERNATIVA,MAX_POST_UNIV,EXCLUYE_DESDE_PREFERENCIA,CDP_VACANTES_ESPECIALES,CAR_PEDAGOGIA,CAR_MIN_RKG,CAR_SEL_PEDA,PACE,CAR_VACANTES_PACE,REG_CODIGO,VACANTES_GENERO,IMPARTIDO_ANTES_2019,ACREDITADA_3AÑOS
54404,54,PUBLICIDAD,UNIVERSIDAD GABRIELA MISTRAL,13,30,30,20,10,0,10.0,10.0,N,458,,15,15.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55001,55,AGRONOMÍA,UNIVERSIDAD SANTO TOMAS,13,10,30,15,35,0,10.0,10.0,N,458,,45,14.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55004,55,CIENCIAS DEL DEPORTE Y ACTIVIDAD FÍSICA,UNIVERSIDAD SANTO TOMAS,13,10,30,20,30,0,10.0,10.0,N,458,,45,7.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55005,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,35,4.0,,,,N,,,S,21,21,,N,,0,N,0,2,,,
55006,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,45,4.0,,,,N,,,S,21,21,,N,,0,N,0,1,,,
55007,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,80,11.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55008,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,45,4.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55009,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,90,22.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55010,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,90,22.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55011,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,45,3.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55012,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,45,4.0,,,,N,,,S,21,21,,N,,0,N,0,2,,,
55013,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,45,4.0,,,,N,,,S,21,21,,N,,0,N,0,15,,,
55014,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,40,8.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55015,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,45,,,,,N,,,S,21,21,,N,,0,N,0,1,,,
55016,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,65,6.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55017,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,60,1.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55019,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,45,2.0,,,,N,,,S,21,21,,N,,0,N,0,10,,,
55020,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,120,10.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55021,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,70,4.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55022,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,45,4.0,,,,N,,,S,21,21,,N,,0,N,0,9,,,
55023,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,45,5.0,,,,N,,,S,21,21,,N,,0,N,0,14,,,
55024,55,ENFERMERÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,35,35,0,10.0,10.0,N,458,,85,10.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55026,55,FONOAUDIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,40,20,0,10.0,10.0,N,458,,36,13.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55027,55,INGENIERÍA COMERCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,35,7.0,,,,N,,,S,21,21,,N,,0,N,0,2,,,
55028,55,INGENIERÍA COMERCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,40,4.0,,,,N,,,S,21,21,,N,,0,N,0,1,,,
55029,55,INGENIERÍA COMERCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,60,20.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55030,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,13.0,,,,N,,,S,21,21,,N,,0,N,0,2,,,
55031,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,10.0,,,,N,,,S,21,21,,N,,0,N,0,15,,,
55032,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,9.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55033,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,4.0,,,,N,,,S,21,21,,N,,0,N,0,1,,,
55034,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,60,14.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55035,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,7.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55036,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,5.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55037,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,4.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55038,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,5.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55039,55,MEDICINA VETERINARIA,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,45,7.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55040,55,MEDICINA VETERINARIA,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,45,4.0,,,,N,,,S,21,21,,N,,0,N,0,10,,,
55041,55,MEDICINA VETERINARIA,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,130,20.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55042,55,MEDICINA VETERINARIA,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,85,12.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55043,55,MEDICINA VETERINARIA,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,45,10.0,,,,N,,,S,21,21,,N,,0,N,0,9,,,
55044,55,MEDICINA VETERINARIA,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,90,8.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55045,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,25.0,,,,N,,,S,21,21,,N,,0,N,0,2,,,
55046,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,40,13.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55047,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,15.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55048,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,40,16.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55049,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,23.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55050,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,3.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55051,55,PEDAGOGÍA EN EDUCACIÓN FÍSICA,UNIVERSIDAD SANTO TOMAS,13,10,30,25,25,0,10.0,10.0,N,458,,45,4.0,,,,N,,,S,21,21,,S,,1,N,0,4,,S,S
55052,55,PEDAGOGÍA EN EDUCACIÓN FÍSICA,UNIVERSIDAD SANTO TOMAS,13,10,30,25,25,0,10.0,10.0,N,458,,35,10.0,,,,N,,,S,21,21,,S,,1,N,0,13,,S,S
55054,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,90,16.0,,,,N,,,S,21,21,,N,,0,N,0,2,,,
55055,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,40,14.0,,,,N,,,S,21,21,,N,,0,N,0,15,,,
55056,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,80,18.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55057,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,45,5.0,,,,N,,,S,21,21,,N,,0,N,0,1,,,
55058,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,90,10.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55059,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,70,8.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55061,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,45,6.0,,,,N,,,S,21,21,,N,,0,N,0,10,,,
55062,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,120,26.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55063,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,85,24.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55064,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,45,16.0,,,,N,,,S,21,21,,N,,0,N,0,9,,,
55065,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,90,18.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55066,55,TECNOLOGÍA MÉDICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,7.0,,,,N,,,S,21,21,,N,,0,N,0,1,,,
55067,55,TECNOLOGÍA MÉDICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,7.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55069,55,TECNOLOGÍA MÉDICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,40,9.0,,,,N,,,S,21,21,,N,,0,N,0,10,,,
55070,55,TECNOLOGÍA MÉDICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,90,20.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55071,55,TECNOLOGÍA MÉDICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,40,12.0,,,,N,,,S,21,21,,N,,0,N,0,9,,,
55072,55,TECNOLOGÍA MÉDICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,14.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55074,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,6.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55075,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,5.0,,,,N,,,S,21,21,,N,,0,N,0,1,,,
55076,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,40,10.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55077,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,40,13.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55079,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,4.0,,,,N,,,S,21,21,,N,,0,N,0,10,,,
55080,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,5.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55081,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,9.0,,,,N,,,S,21,21,,N,,0,N,0,9,,,
55082,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,5.0,,,,N,,,S,21,21,,N,,0,N,0,14,,,
55083,55,TERAPIA OCUPACIONAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,5.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55084,55,TRABAJO SOCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,45,10.0,,,,N,,,S,21,21,,N,,0,N,0,4,,,
55085,55,TRABAJO SOCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,35,10.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55086,55,TRABAJO SOCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,40,10.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55088,55,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD SANTO TOMAS,13,10,15,10,50,5,10.0,10.0,S,458,,40,7.0,,,,N,,,S,21,21,,N,,0,N,0,13,5.0,,
55089,55,GEOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,10,50,0,10.0,10.0,N,458,,35,4.0,,,,N,,,S,21,21,,N,,0,N,0,13,5.0,,
55090,55,BIOTECNOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,20,30,10,20,0,20.0,20.0,N,458,,35,12.0,,,,N,,,S,21,21,,N,,0,N,0,13,5.0,,
55091,55,CONTADOR PÚBLICO Y AUDITOR,UNIVERSIDAD SANTO TOMAS,13,20,30,10,30,0,10.0,10.0,N,458,,30,10.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55092,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,40,6.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55093,55,EDUCACIÓN DIFERENCIAL,UNIVERSIDAD SANTO TOMAS,13,10,30,25,25,0,10.0,10.0,N,458,,40,7.0,,,,N,,,S,21,21,,S,,1,N,0,4,,N,N
55094,55,EDUCACIÓN DIFERENCIAL,UNIVERSIDAD SANTO TOMAS,13,10,30,25,25,0,10.0,10.0,N,458,,35,10.0,,,,N,,,S,21,21,,S,,1,N,0,13,,N,N
55095,55,FONOAUDIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,40,20,0,10.0,10.0,N,458,,32,7.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55097,55,FONOAUDIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,40,20,0,10.0,10.0,N,458,,32,5.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55099,55,INGENIERÍA CIVIL EN MINAS,UNIVERSIDAD SANTO TOMAS,13,10,15,10,50,5,10.0,10.0,S,458,,45,6.0,,,,N,,,S,21,21,,N,,0,N,0,13,5.0,,
55100,55,INGENIERÍA COMERCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,45,11.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55101,55,INGENIERÍA COMERCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,35,9.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55102,55,INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN,UNIVERSIDAD SANTO TOMAS,13,20,30,10,30,0,10.0,10.0,N,458,,30,5.0,,,,N,,,S,21,21,,N,,0,N,0,13,,,
55103,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,45,17.0,,,,N,,,S,21,21,,N,,0,N,0,9,,,
55104,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,5.0,,,,N,,,S,21,21,,N,,0,N,0,10,,,
55105,55,KINESIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,5.0,,,,N,,,S,21,21,,N,,0,N,0,14,,,
55106,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,34,9.0,,,,N,,,S,21,21,,N,,0,N,0,1,,,
55107,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,12.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55108,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,6.0,,,,N,,,S,21,21,,N,,0,N,0,9,,,
55109,55,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,34,6.0,,,,N,,,S,21,21,,N,,0,N,0,10,,,
55110,55,TECNOLOGÍA MÉDICA,UNIVERSIDAD SANTO TOMAS,13,10,20,30,30,0,10.0,10.0,N,458,,35,6.0,,,,N,,,S,21,21,,N,,0,N,0,14,,,
55111,55,TRABAJO SOCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,40,2.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55112,55,TRABAJO SOCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,35,12.0,,,,N,,,S,21,21,,N,,0,N,0,8,,,
55113,55,INGENIERÍA COMERCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,25,35,0,10.0,10.0,N,458,,45,10.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55114,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,40,9.0,,,,N,,,S,21,21,,N,,0,N,0,10,,,
55115,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,45,15.0,,,,N,,,S,21,21,,N,,0,N,0,14,,,
55116,55,CIENCIAS DEL DEPORTE Y ACTIVIDAD FÍSICA,UNIVERSIDAD SANTO TOMAS,13,10,30,20,30,0,10.0,10.0,N,458,,45,18.0,,,,N,,,S,21,21,,N,,0,N,0,7,,,
55117,55,PSICOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,10,40,30,0,10.0,10.0,N,458,,45,5.0,,,,N,,,S,21,21,,N,,0,N,0,14,,,
55118,55,FONOAUDIOLOGÍA,UNIVERSIDAD SANTO TOMAS,13,10,20,40,20,0,10.0,10.0,N,458,,32,5.0,,,,N,,,S,21,21,,N,,0,N,0,5,,,
55119,55,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD SANTO TOMAS,13,10,15,10,50,5,10.0,10.0,S,458,,35,13.0,,,,N,,,S,21,21,,N,,0,N,0,8,5.0,,
55120,55,INGENIERÍA CIVIL INFORMÁTICA Y SISTEMAS INTELIGENTES,UNIVERSIDAD SANTO TOMAS,13,10,15,10,50,5,10.0,10.0,S,458,,35,10.0,,,,N,,,S,21,21,,N,,0,N,0,13,5.0,,
55121,55,TRABAJO SOCIAL,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,32,7.0,,,,N,,,S,21,21,,N,,0,N,0,15,,,
55122,55,DERECHO,UNIVERSIDAD SANTO TOMAS,13,10,20,30,20,0,20.0,20.0,N,458,,40,10.0,,,,N,,,S,21,21,,N,,0,N,0,9,,,
56102,56,AGRONOMÍA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,25,15.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56103,56,ANIMACIÓN DIGITAL,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,165,30.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56104,56,ARQUITECTURA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,70,35.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56106,56,CONSTRUCCIÓN CIVIL,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,42,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,8.0,,
56108,56,DERECHO,UNIVERSIDAD DE LAS AMÉRICAS,13,15,35,30,10,0,10.0,10.0,N,458,,60,25.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56110,56,ENFERMERÍA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,185,65.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56112,56,GASTRONOMÍA Y NEGOCIOS GASTRONÓMICOS MENCIÓN COCINAS ANDINAS,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,55,15.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56114,56,INGENIERÍA COMERCIAL,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,60,25.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56116,56,KINESIOLOGÍA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,90,35.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56117,56,LICENCIATURA EN CIENCIAS DE LA ACTIVIDAD FÍSICA,UNIVERSIDAD DE LAS AMÉRICAS,13,15,35,30,10,0,10.0,10.0,N,458,,50,25.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56118,56,MEDICINA VETERINARIA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,110,30.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56119,56,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,50,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56124,56,PSICOLOGÍA,UNIVERSIDAD DE LAS AMÉRICAS,13,15,35,30,10,0,10.0,10.0,N,458,,125,40.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56125,56,TERAPIA OCUPACIONAL,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,60,15.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56127,56,TRADUCCIÓN E INTERPRETACIÓN EN INGLÉS,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,190,70.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56128,56,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,120,5.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56201,56,ADMINISTRACIÓN PÚBLICA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,50,40.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56205,56,COMUNICACIÓN AUDIOVISUAL Y MULTIMEDIA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,50,25.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56207,56,CONTADOR AUDITOR,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,50,30.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56208,56,DERECHO,UNIVERSIDAD DE LAS AMÉRICAS,13,15,35,30,10,0,10.0,10.0,N,458,,70,30.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56209,56,EDUCACIÓN PARVULARIA,UNIVERSIDAD DE LAS AMÉRICAS,13,15,35,30,10,0,10.0,10.0,N,458,,30,10.0,,,,N,,,S,21,21,1.0,S,,1,N,0,13,,S,N
56210,56,ENFERMERÍA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,240,80.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56211,56,FONOAUDIOLOGÍA,UNIVERSIDAD DE LAS AMÉRICAS,13,30,40,10,10,0,10.0,10.0,N,458,,50,25.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,,
56213,56,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD DE LAS AMÉRICAS,13,25,40,10,10,5,10.0,10.0,S,458,,42,15.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,8.0,,
